Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+ Female,-0.05433459,0.02698022,0.947115158,0.898331773,0.998548,-0.2850305,0.2109477,0.97189933,0.932534809,1.012926,-8.70E-06,0.002905037,0.999888619,0.929607378,1.075483,-0.004301059,0.003767431,0.972430294,0.926858883,1.020242
Age 60+ Male,-0.07124111,0.03862937,0.931237334,0.863333107,1.004482,0.05824175,0.29082952,1.005841168,0.950109146,1.064842,0.000541983,0.004121666,1.006961502,0.908039886,1.116660,-0.006615746,0.005413168,0.95790914,0.894074558,1.026301
All: LAG 6,-0.04107558,0.007931638,0.959756589,0.94495158,0.974794,-0.09003799,0.06106144,0.991036614,0.979246539,1.002969,0.001575358,0.000857045,1.020369261,0.998663931,1.042546,-0.001442448,0.001096006,0.990667905,0.97693122,1.004598
Female,-0.03884256,0.008290501,0.961902139,0.94639813,0.977660,-0.07204567,0.06391536,0.992821324,0.980461424,1.005337,0.001684709,0.00089621,1.021798465,0.999080582,1.045033,-0.001894182,0.001150119,0.987763302,0.973395603,1.002343
Male,-0.031822508,0.011485706,0.9686785,0.947115251,0.990733,-0.06611015,0.08832564,0.99341079,0.976361042,1.010758,0.002507132,0.001239724,1.032611768,1.000989583,1.065233,-0.000611025,0.001581904,0.996036214,0.976163565,1.016313
Warm All,-0.009527844,0.017781745,0.990517402,0.956590323,1.025648,-0.242985,0.1636097,0.975994332,0.945193131,1.007799,0.02611091,0.001847352,1.396849925,1.333588302,1.463112,-0.02198684,0.002882161,0.866828214,0.835576652,0.899249
Warm Female,-0.005119542,0.017825076,0.994893541,0.960734973,1.030267,-0.2121304,0.1644508,0.979010374,0.947957701,1.011080,0.02604325,0.001855203,1.39564071,1.332171433,1.462134,-0.0215572,0.002889364,0.869252354,0.837836506,0.901846
Warm Male,-0.01248909,0.02042976,0.987588575,0.948824509,1.027936,-0.302279,0.1881468,0.970224394,0.935097317,1.006671,0.02689059,0.002121571,1.410860147,1.337729239,1.487989,-0.02319249,0.0033299,0.860061668,0.824338435,0.897333
Cold All,-0.1093285,0.02451055,0.89643589,0.854388579,0.940552,-0.06200084,0.14543646,0.993819097,0.965889703,1.022556,-0.03128878,0.002434591,0.669987392,0.630289902,0.712185,0.0210849,0.002600723,1.146887613,1.10951018,1.185524
Cold Female,-0.1118872,0.02468831,0.894145111,0.851908385,0.938476,-0.05085398,0.14676281,0.994927511,0.966715623,1.023963,-0.03134925,0.002453513,0.669469012,0.629503331,0.711972,0.02016271,0.00265706,1.140033462,1.102088119,1.179285
Cold Male,-0.077006448,0.027825704,0.925883883,0.876739972,0.977782,0.01304858,0.16609329,1.00130571,0.96923379,1.034439,-0.02980652,0.002826059,0.68282037,0.636084652,0.732990,0.02333201,0.002929849,1.163762237,1.12112404,1.208022
Age 0-10 All,-0.06263166,0.0150175,0.939289388,0.912044989,0.967348,-0.332449597,0.114784295,0.967301581,0.945782472,0.989310,0.00206238,0.001600612,1.02674999,0.986336515,1.068819,-4.34E-05,0.002030328,0.999718058,0.974190548,1.025914
Age 0-10 Female,-0.07138678,0.021167373,0.931101691,0.893262462,0.970544,-0.493302283,0.163311184,0.951866744,0.921880918,0.982828,0.003416216,0.002237617,1.044697704,0.987666913,1.105022,-0.001766633,0.002891292,0.988582565,0.952830572,1.025676
Age 0-10 Male,-0.055443148,0.019873323,0.946065808,0.909923398,0.983644,-0.2027716,0.1503986,0.979927039,0.951462233,1.009243,0.000920524,0.00212529,1.011852397,0.959314254,1.067268,0.001339056,0.002654851,1.008741853,0.975193918,1.043444
Age 11-60 All,-0.027405351,0.009093879,0.972966769,0.955778245,0.990464,0.01884409,0.06995956,1.001886186,0.988242007,1.015719,0.001747823,0.000986532,1.022624267,0.997624845,1.048250,-0.001660204,0.001263713,0.989266691,0.973467315,1.005322
Age 11-60 Female,-0.034672734,0.011332013,0.965921478,0.94470414,0.987615,0.01923581,0.08669199,1.001925432,0.985044906,1.019095,0.000844449,0.001227558,1.010867575,0.980210408,1.042484,-0.001535752,0.001565827,0.990067271,0.970512473,1.010016
Age 11-60 Male,-0.01523719,0.01399855,0.984878309,0.958223387,1.012275,0.01802391,0.1084257,1.001804016,0.980738866,1.023322,0.003273082,0.001521107,1.042785449,1.003740897,1.083349,-0.001872068,0.001962946,0.987905294,0.963506183,1.012922
Age 60+All,-0.078499583,0.02249819,0.924502445,0.884620946,0.966182,-0.1997755,0.1731367,0.980220679,0.947515159,1.014055,-0.000718416,0.002402293,0.990846427,0.932893296,1.052400,-0.003573981,0.003098614,0.977036883,0.939218419,1.016378
Age 60+ Female,-0.0883267,0.02734068,0.915461747,0.8676955,0.965858,-0.2442437,0.211246,0.975871491,0.936291344,1.017125,-0.002940629,0.002926673,0.963059531,0.894881096,1.036432,-0.005555777,0.003794502,0.964531729,0.919013464,1.012304
Age 60+ Male,-0.05889837,0.03854112,0.942802581,0.874206234,1.016781,-0.1121004,0.2941497,0.988852558,0.933454199,1.047539,0.003634911,0.004089258,1.047626219,0.945478204,1.160810,0.000355553,0.00522124,1.002313767,0.937810381,1.071254
All: LAG 7,-0.06747283,0.007985034,0.934753118,0.920237494,0.949498,-0.161222264,0.061287734,0.984007041,0.97225747,0.995899,0.003322749,0.000853988,1.043448598,1.02133065,1.066046,-0.003564083,0.001109028,0.977099745,0.963391357,0.991003
Female,-0.06688815,0.008352501,0.935299809,0.920112759,0.950738,-0.14595441,0.06416605,0.985510556,0.973193851,0.997983,0.00298125,0.000894342,1.038897443,1.015847001,1.062471,-0.004099522,0.001164047,0.973705003,0.959371543,0.988253
Male,-0.040821693,0.011532928,0.960000289,0.938543351,0.981948,-0.08373814,0.08832861,0.991661149,0.974640863,1.008979,0.004305897,0.001235121,1.056662633,1.02442222,1.089918,5.23E-05,0.001573624,1.000339683,0.980484596,1.020597
Warm All,-0.03974732,0.01826616,0.961032242,0.927234301,0.996062,-0.35398136,0.16643689,0.96522105,0.934242007,0.997227,0.02793604,0.001858721,1.429866827,1.364720601,1.498123,-0.0264321,0.002981641,0.842140301,0.81075063,0.874745
Warm Female,-0.03971622,0.01837312,0.961062131,0.927068766,0.996302,-0.341815,0.1675579,0.966396088,0.935173834,0.998661,0.02716257,0.001877383,1.415780396,1.350643454,1.484059,-0.02640596,0.003001104,0.842283402,0.810687355,0.875111
Warm Male,-0.02140482,0.02067701,0.978822637,0.939947027,1.019306,-0.3113295,0.1895509,0.96934669,0.933994316,1.006037,0.02934236,0.002117891,1.455838769,1.380503874,1.535285,-0.02329958,0.00335054,0.859463201,0.823548242,0.896944
Cold All,-0.1261703,0.02479198,0.881464721,0.839656348,0.925355,-0.09089537,0.14662255,0.990951648,0.962878969,1.019843,-0.02957979,0.002438825,0.684804891,0.64416102,0.728013,0.02086726,0.002615689,1.145266304,1.107730483,1.184074
Cold Female,-0.1248935,0.02521034,0.882590894,0.840040002,0.927297,-0.07052891,0.1491172,0.992971922,0.964370365,1.022422,-0.02963112,0.002484683,0.684355105,0.642997744,0.728373,0.0201697,0.002683131,1.140085261,1.101772185,1.179731
Cold Male,-0.084619279,0.027721379,0.918862048,0.870268772,0.970169,0.001067652,0.165922453,1.000106771,0.968105669,1.033166,-0.02880421,0.002798213,0.691637096,0.644748181,0.741936,0.02455125,0.002908206,1.173021766,1.130355947,1.217298
Age 0-10 All,-0.09614735,0.0152061,0.908330164,0.881657777,0.935809,-0.385757615,0.114940077,0.962158807,0.940725384,0.984081,0.004466618,0.00159311,1.058838667,1.017353621,1.102015,-0.004162965,0.002075389,0.97330355,0.947906198,0.999381
Age 0-10 Female,-0.1269535,0.02162051,0.880774628,0.844230515,0.918901,-0.54413006,0.163216218,0.947040892,0.917224162,0.977827,0.003202679,0.002237413,1.041846158,0.984976076,1.102000,-0.009144762,0.002996288,0.942291171,0.906999244,0.978956
Age 0-10 Male,-0.071186977,0.020031864,0.931287746,0.895431611,0.968580,-0.25716954,0.15129029,0.97461091,0.946135154,1.003944,0.00551331,0.002112115,1.07312008,1.017737093,1.131517,-0.000269616,0.002686757,0.998249031,0.964657861,1.033010
Age 11-60 All,-0.05401974,0.0091777,0.947413404,0.930523422,0.964610,-0.04930862,0.0703355,0.995081275,0.981457448,1.008894,0.003013181,0.000985167,1.039322145,1.013949242,1.065330,-0.003408483,0.001277737,0.978088483,0.962295687,0.994140
Age 11-60 Female,-0.07216575,0.01147732,0.930376673,0.909680994,0.951543,-0.08445164,0.08745203,0.991590396,0.97473878,1.008733,0.002491352,0.001225598,1.032403218,1.001142155,1.064640,-0.005154325,0.00160206,0.967051901,0.947514199,0.986992
Age 11-60 Male,-0.02404035,0.01406713,0.976246317,0.949697349,1.003537,0.009845863,0.108428818,1.000985071,0.979936542,1.022486,0.003891564,0.00152116,1.051073496,1.011717273,1.091961,-0.000545212,0.00194486,0.996462394,0.972075897,1.021461
Age 60+All,-0.085889982,0.022522308,0.917695189,0.878065835,0.959113,-0.33939636,0.1743427,0.966629853,0.934156958,1.000232,0.002537538,0.002384632,1.033013735,0.973025333,1.096701,-0.003083031,0.003083364,0.980159759,0.942403494,1.019429
Age 60+ Female,-0.1080816,0.0275169,0.897554353,0.850428683,0.947291,-0.489593,0.21440345,0.952219884,0.913033802,0.993088,0.00254496,0.002896812,1.033111878,0.960693623,1.110989,-0.007730342,0.003837724,0.950994288,0.90561607,0.998646
Age 60+ Male,-0.04237889,0.03818703,0.958506543,0.889384642,1.033001,-0.0524481,0.2916727,0.99476892,0.939495115,1.053295,0.002526536,0.004085703,1.032868271,0.932242359,1.144356,0.005541639,0.005039792,1.036677257,0.972207231,1.105422
All: LAG 8,-0.06057222,0.00800103,0.941225791,0.926580604,0.956102,-0.16484136,0.061353201,0.983650984,0.971893194,0.995551,0.001214973,0.00086045,1.015673211,0.993982861,1.037837,-0.004152066,0.001113877,0.973372504,0.959657123,0.987284
Female,-0.05941953,0.008370876,0.942311358,0.926977072,0.957899,-0.16393826,0.06430019,0.983739821,0.971419706,0.996216,0.001361913,0.000900325,1.017585319,0.994858396,1.040831,-0.00451004,0.001168105,0.971110264,0.956765535,0.985670
Male,-0.044073873,0.011584528,0.956883267,0.93540139,0.978858,-0.04795375,0.08817586,0.995216104,0.978164088,1.012565,0.001174362,0.001246024,1.01514538,0.983902555,1.047380,-0.002346081,0.001597769,0.984866159,0.965021302,1.005119
Warm All,-0.03696592,0.01817438,0.963708978,0.929984179,0.998657,-0.39344899,0.16558261,0.961419059,0.930717867,0.993133,0.02678023,0.001870735,1.408868562,1.344273804,1.476567,-0.02787283,0.002988353,0.834290684,0.803124919,0.866666
Warm Female,-0.03644361,0.01838632,0.964212464,0.930083607,0.999594,-0.4071959,0.16774928,0.960098313,0.929044678,0.992190,0.02662104,0.00189534,1.406000729,1.340709595,1.474471,-0.02793396,0.003023568,0.833959249,0.802445775,0.866710
Warm Male,-0.02763077,0.0204248,0.972747468,0.934575019,1.012479,-0.2902157,0.1863012,0.971395511,0.936564763,1.007522,0.02661102,0.002118131,1.405820413,1.333065778,1.482546,-0.0269256,0.003364481,0.839443254,0.804222033,0.876207
Cold All,-0.1097146,0.02422129,0.896089843,0.854543109,0.939657,-0.05951834,0.14503022,0.994065843,0.966206444,1.022729,-0.03290983,0.002421236,0.656228765,0.617553365,0.697326,0.02092759,0.002605974,1.145715503,1.108302124,1.184392
Cold Female,-0.1077092,0.02449219,0.897888664,0.855804007,0.942043,-0.04430846,0.14685827,0.995578956,0.967330496,1.024652,-0.03273023,0.002451236,0.657739091,0.61850899,0.699457,0.02064653,0.002652894,1.143624317,1.105618134,1.182937
Cold Male,-0.080002433,0.028090443,0.9231141,0.873663751,0.975363,0.05812714,0.16822033,1.005829641,0.973207005,1.039546,-0.03221275,0.002851154,0.662110247,0.616403836,0.711206,0.02298023,0.003000193,1.161104254,1.117561452,1.206344
Age 0-10 All,-0.08238602,0.0151384,0.920916398,0.893993045,0.948651,-0.353679992,0.11468251,0.96525014,0.943795497,0.987192,9.20E-05,0.00160511,1.001178658,0.961663159,1.042318,-0.004817032,0.002084058,0.969174396,0.943780551,0.995252
Age 0-10 Female,-0.1000221,0.02140173,0.904817421,0.867647727,0.943579,-0.581322868,0.163617184,0.943525123,0.913747271,0.974273,-0.000171798,0.002250874,0.997803402,0.943018912,1.055771,-0.0084583,0.002983685,0.946505072,0.911201613,0.983176
Age 0-10 Male,-0.067927695,0.020017323,0.934328028,0.89838044,0.971714,-0.1708549,0.1502509,0.983059639,0.95453147,1.012440,0.000308341,0.002129298,1.003954564,0.951730794,1.059044,-0.001917612,0.002718964,0.987612882,0.953988102,1.022423
Age 11-60 All,-0.05217037,0.009205379,0.949167143,0.932195322,0.966448,-0.07731372,0.07052471,0.992298438,0.978676417,1.006110,0.001566956,0.00099069,1.020259531,0.995214095,1.045935,-0.004319922,0.00128569,0.972311072,0.956514641,0.988368
Age 11-60 Female,-0.06597704,0.01148262,0.936152358,0.915318694,0.957460,-0.1328511,0.0877141,0.986802748,0.96998267,1.003914,0.001254981,0.001229487,1.016193473,0.985327099,1.048027,-0.00506904,0.001603313,0.967588138,0.948024467,0.987556
Age 11-60 Male,-0.0292446,0.01413318,0.971178885,0.944645426,0.998458,0.01548578,0.10840654,1.001549778,0.980493656,1.023058,0.002092146,0.001529957,1.027141261,0.988462975,1.067333,-0.003081662,0.001971935,0.980168481,0.955850982,1.005105
Age 60+All,-0.062061394,0.02234621,0.939825185,0.899550607,0.981903,-0.2666975,0.1729049,0.973682747,0.94123813,1.007246,0.00177167,0.00239246,1.022936462,0.963344052,1.086215,-0.001468819,0.003043279,0.990498107,0.952830074,1.029655
Age 60+ Female,-0.06448224,0.02711997,0.937552765,0.889018369,0.988737,-0.4044915,0.21248031,0.960357997,0.921184174,1.001198,0.003610124,0.002898477,1.047293887,0.973840834,1.126287,-0.002801205,0.003715767,0.981956929,0.936555305,1.029559
Age 60+ Male,-0.05718374,0.03842725,0.944420526,0.875901927,1.018299,-0.004740871,0.28992971,0.999526025,0.944310441,1.057970,-0.001895568,0.004121426,0.976028716,0.880151167,1.082350,0.001147167,0.005163293,1.007484455,0.943344474,1.075985
All: LAG 9,-0.04417124,0.007964611,0.956790103,0.941969976,0.971843,-0.07039213,0.06102769,0.992985504,0.981178734,1.004934,-0.002265441,0.000864103,0.971418752,0.950586363,0.992708,-0.003953378,0.001113538,0.9746304,0.960901444,0.988556
Female,-0.0412753,0.008321179,0.959564925,0.944041822,0.975343,-0.04727808,0.06381688,0.99528335,0.982911772,1.007811,-0.001937271,0.000903345,0.975507853,0.953648439,0.997868,-0.003983895,0.001165389,0.974437091,0.960076439,0.989013
Male,-0.034154767,0.011542645,0.966421923,0.944803461,0.988535,0.004167486,0.088027257,1.000416835,0.98330435,1.017827,-0.002996314,0.001254832,0.962373337,0.932548569,0.993152,-0.002822539,0.001606258,0.981820769,0.961933237,1.002119
Warm All,-0.01756732,0.01797019,0.982586086,0.948580244,1.017811,-0.2104561,0.1641774,0.979174303,0.948167238,1.011195,0.02327222,0.001901527,1.347006087,1.284255158,1.412823,-0.02628683,0.002973672,0.842935872,0.811598941,0.875483
Warm Female,-0.01687549,0.01809999,0.983266103,0.948995264,1.018775,-0.2032321,0.1656231,0.979881914,0.948583616,1.012213,0.02319738,0.001918801,1.345716337,1.282469588,1.412082,-0.02606816,0.002993911,0.844134835,0.812543794,0.876954
Warm Male,-0.01156824,0.0202285,0.988498415,0.950073337,1.028478,-0.1668673,0.1845016,0.983451722,0.948523187,1.019666,0.02296695,0.002151119,1.341752989,1.271261464,1.416153,-0.02617389,0.003352858,0.843554907,0.808280849,0.880368
Cold All,-0.09912028,0.02436298,0.905633772,0.863404727,0.949928,-0.04610678,0.14631799,0.995399935,0.967258977,1.024360,-0.03592703,0.002437024,0.631368253,0.593922736,0.671175,0.0198111,0.002646842,1.137430931,1.09971536,1.176440
Cold Female,-0.092579755,0.024548788,0.911576505,0.868753912,0.956510,-0.009704143,0.147493151,0.999030056,0.970562895,1.028332,-0.03541162,0.002472401,0.635547316,0.597323562,0.676217,0.01983593,0.002677376,1.137614521,1.099465085,1.177088
Cold Male,-0.082703947,0.028046876,0.92062366,0.871381127,0.972649,0.04952757,0.16911939,1.004965042,0.972199116,1.038835,-0.03716396,0.002811031,0.621450705,0.579133746,0.666860,0.02161112,0.003073392,1.150817178,1.106627681,1.196771
Age 0-10 All,-0.07357562,0.01508969,0.929065887,0.901990391,0.956954,-0.328645167,0.114453222,0.967669654,0.946203754,0.989623,-0.003614595,0.001613252,0.954787176,0.916915387,0.994223,-0.006336028,0.002099905,0.959652363,0.93431936,0.985672
Age 0-10 Female,-0.08669028,0.02131173,0.916961053,0.879447622,0.956075,-0.467707141,0.162103847,0.954306181,0.924462244,0.985114,-0.002774336,0.00225732,0.965111635,0.911974596,1.021345,-0.009556014,0.002998842,0.939775661,0.904548515,0.976375
Age 0-10 Male,-0.062781112,0.019936725,0.93914902,0.90315861,0.976574,-0.2150691,0.1506618,0.978722714,0.950243869,1.008055,-0.004315398,0.002142118,0.946260768,0.896749652,0.998505,-0.003752329,0.002743781,0.975904897,0.942380735,1.010622
Age 11-60 All,-0.03672032,0.009138213,0.963945694,0.94683426,0.981366,-0.000807831,0.070092382,0.99991922,0.986276153,1.013751,-0.000992697,0.00099298,0.987373865,0.963080379,1.012280,-0.003754806,0.001280741,0.975889185,0.960095155,0.991943
Age 11-60 Female,-0.04583112,0.0113691,0.955203263,0.934153455,0.976727,-0.04186716,0.08713386,0.995822036,0.978959552,1.012975,-0.000992856,0.001230544,0.987371856,0.957355537,1.018329,-0.004176693,0.001591866,0.973216704,0.953678299,0.993155
Age 11-60 Male,-0.02147535,0.0141023,0.978753603,0.952070818,1.006184,0.06802758,0.10815251,1.006825949,0.985707981,1.028396,-0.000992248,0.001539802,0.98737954,0.94996387,1.026269,-0.003046915,0.001979144,0.980389882,0.955979087,1.005424
Age 60+All,-0.02132831,0.02198764,0.97889753,0.937607291,1.022006,0.1228467,0.1692021,1.012360436,0.979337514,1.046497,-0.00719182,0.002419478,0.912054715,0.858339852,0.969131,0.000539788,0.003030558,1.003514784,0.965508197,1.043017
Age 60+ Female,-0.02586853,0.02673446,0.974463194,0.924716503,1.026886,-0.03942565,0.20831189,0.996065197,0.956215765,1.037575,-0.004705024,0.002932185,0.941553313,0.874776403,1.013428,-0.00045594,0.003695166,0.997040777,0.951191352,1.045100
Age 60+ Male,-0.01228636,0.03761893,0.987788809,0.917576372,1.063374,0.4317642,0.2822768,1.044122083,0.987923678,1.103517,-0.01219339,0.00417114,0.85549469,0.770495895,0.949870,0.00251852,0.005153786,1.016505109,0.951906128,1.085488
All: LAG 10,-0.03260528,0.007920711,0.967920542,0.953010008,0.983064,-0.08974677,0.06100002,0.991065475,0.979286845,1.002986,-0.002343699,0.00086229,0.970446167,0.94967783,0.991669,-0.002558972,0.001102138,0.983504252,0.969791134,0.997411
Female,-0.029525472,0.008268852,0.970906146,0.955297545,0.986770,-0.08571441,0.06383868,0.991465189,0.979136888,1.003949,-0.001574766,0.000900729,0.980044789,0.958146592,1.002443,-0.002527724,0.001152711,0.983704034,0.969363368,0.998257
Male,-0.02378006,0.01148985,0.976500458,0.954755334,0.998741,-0.02193435,0.0881838,0.997808969,0.980711,1.015205,-0.002595708,0.001254856,0.967320828,0.937342168,0.998258,-0.001886948,0.001593564,0.987809749,0.967957433,1.008069
Warm All,-0.004774108,0.017892828,0.99523727,0.960939285,1.030759,-0.1917794,0.1641465,0.981004787,0.94994551,1.013080,0.02459877,0.001888049,1.370073319,1.306689556,1.436532,-0.02414505,0.002947496,0.854752928,0.82325118,0.887460
Warm Female,-0.001912216,0.018025628,0.998089611,0.963442523,1.033983,-0.1751832,0.1656885,0.982634234,0.95123583,1.015069,0.02494731,0.001899482,1.376199298,1.312155708,1.443369,-0.02346315,0.002966993,0.858549901,0.826702845,0.891624
Warm Male,-0.002637771,0.020290452,0.997365705,0.958479545,1.037830,-0.2456061,0.1864405,0.975738548,0.940726389,1.012054,0.02456385,0.002164711,1.369461066,1.297071473,1.445891,-0.02507815,0.003353029,0.849584413,0.814056452,0.886663
Cold All,-0.08977288,0.024561746,0.914138781,0.871173695,0.959223,-0.106457,0.1490581,0.989410765,0.960922914,1.018743,-0.03816199,0.002468823,0.6135623,0.576712558,0.652767,0.02032571,0.00266412,1.141241968,1.103157173,1.180642
Cold Female,-0.086541729,0.025023073,0.917097278,0.873203233,0.963198,-0.1122494,0.1523221,0.988837825,0.959752278,1.018805,-0.03721764,0.002519476,0.62102385,0.58298466,0.661545,0.02009955,0.002724898,1.139565529,1.100684077,1.179820
Cold Male,-0.069849283,0.026764697,0.932534358,0.884875706,0.982760,0.04952165,0.16245709,1.004964447,0.973468877,1.037479,-0.03864453,0.002734742,0.609784304,0.569350415,0.653090,0.02201656,0.002929746,1.153853996,1.111580277,1.197735
Age 0-10 All,-0.054851352,0.014997971,0.946625852,0.91920384,0.974866,-0.309925322,0.114598183,0.969482813,0.947949758,0.991505,-0.004490601,0.001615416,0.944141063,0.906642331,0.983191,-0.004096603,0.002075655,0.973723478,0.948311955,0.999816
Age 0-10 Female,-0.057719044,0.021052567,0.943915109,0.905758943,0.983679,-0.552062446,0.163189334,0.946289961,0.916501703,0.977046,-0.001243079,0.00224948,0.984214507,0.930208648,1.041356,-0.005758867,0.00294303,0.963259305,0.927811365,1.000062
Age 0-10 Male,-0.052474473,0.019874052,0.948878543,0.912627374,0.986570,-0.1154884,0.1499274,0.988517592,0.959891895,1.017997,-0.007231765,0.002153119,0.911588504,0.863653147,0.962184,-0.002747805,0.002724052,0.982297825,0.9487925,1.016986
Age 11-60 All,-0.02356616,0.009078607,0.976709353,0.959483433,0.994245,0.004166566,0.06991368,1.000416743,0.98680145,1.014220,-0.001215519,0.000991444,0.984561767,0.960374477,1.009358,-0.00208201,0.001265407,0.986558095,0.970781026,1.002592
Age 11-60 Female,-0.031623612,0.011299342,0.968871185,0.947649736,0.990568,0.001018794,0.08667564,1.000101885,0.983255233,1.017237,-0.002141689,0.001230634,0.972958724,0.943378437,1.003467,-0.002078369,0.00157059,0.986581444,0.967036813,1.006521
Age 11-60 Male,-0.01005741,0.01401051,0.989992997,0.963177071,1.017556,0.009280609,0.108479887,1.000928492,0.979871345,1.022438,0.000350547,0.001535656,1.004497083,0.966533291,1.043952,-0.002091072,0.001961421,0.986499986,0.962154276,1.011462
Age 60+All,-0.03728645,0.02210678,0.96340013,0.922548123,1.006061,-0.1552948,0.1724865,0.984590481,0.951860457,1.018446,-0.004313613,0.002408627,0.946282389,0.890794177,1.005227,-0.001862909,0.003060769,0.987964109,0.950180697,1.027250
Age 60+ Female,-0.05137514,0.0269548,0.94992225,0.90103917,1.001457,-0.3074665,0.2121877,0.969721221,0.930218812,1.010901,-0.003886354,0.002924468,0.951471704,0.884162522,1.023905,-0.004378732,0.003764311,0.971939462,0.926427878,1.019687
Age 60+ Male,-0.009171445,0.03767729,0.990870484,0.920333722,1.066813,0.137513,0.2890124,1.013846284,0.958011851,1.072935,-0.005154538,0.004145371,0.936151379,0.843684091,1.038753,0.003019663,0.005128796,1.019821701,0.955316049,1.088683
All: LAG 11,-0.025379088,0.007898778,0.974940254,0.95996285,0.990151,-0.10292755,0.06100757,0.989760034,0.977995472,1.001666,-0.000783726,0.000860678,0.990018457,0.968870438,1.011628,-0.001809646,0.001096372,0.988306211,0.974597729,1.002208
Female,-0.020041544,0.008241558,0.980157953,0.964452209,0.996119,-0.08075882,0.06378599,0.99195664,0.979632345,1.004436,-0.000394294,0.00089962,0.994965751,0.972761223,1.017677,-0.001224797,0.00114337,0.992070426,0.97772414,1.006627
Male,-0.02215806,0.01149058,0.978085627,0.956303836,1.000364,-0.04457716,0.08830638,0.995552205,0.978469399,1.012933,-0.001674056,0.001253818,0.97880003,0.948490313,1.010078,-0.002179622,0.001596695,0.985932344,0.966079222,1.006193
Warm All,0.00908664,0.01809082,1.009128049,0.973973321,1.045552,-0.2141706,0.1664082,0.978810657,0.947400778,1.011262,0.02649357,0.001909959,1.403708546,1.338033026,1.472608,-0.0216188,0.002963632,0.868904375,0.836709056,0.902339
Warm Female,0.0126569,0.01818066,1.012737338,0.977284772,1.049476,-0.184005,0.1674815,0.981767756,0.950063101,1.014530,0.02645632,0.001923318,1.403039418,1.33694705,1.472399,-0.02087886,0.002974125,0.873093532,0.84063061,0.906810
Warm Male,0.003311747,0.020846726,1.003317237,0.963148343,1.045161,-0.2840612,0.1915726,0.971993541,0.9361736,1.009184,0.02642824,0.002215425,1.402535222,1.32670827,1.482696,-0.0243101,0.003441441,0.853836419,0.817209649,0.892105
Cold All,-0.095700138,0.025275063,0.908736471,0.864815351,0.954888,-0.1177836,0.1537149,0.988290733,0.958959458,1.018519,-0.03761367,0.002539311,0.617883731,0.579748314,0.658528,0.01944844,0.002754071,1.134752834,1.095628307,1.175274
Cold Female,-0.087636924,0.02561527,0.916093428,0.871235593,0.963261,-0.1012864,0.156336,0.989922482,0.96004944,1.020725,-0.03710816,0.002585259,0.621894728,0.582839503,0.663567,0.02023881,0.002789987,1.140597519,1.100767684,1.181869
Cold Male,-0.0769246,0.02820955,0.925959668,0.876152323,0.978598,0.03404591,0.17164538,1.003410393,0.970214689,1.037742,-0.03951215,0.002865501,0.603049787,0.561218364,0.647999,0.02061222,0.003104732,1.1433693,1.099026892,1.189501
Age 0-10 All,-0.06460803,0.015045974,0.937434838,0.910193432,0.965492,-0.437360769,0.115629619,0.957206553,0.935756971,0.979148,-0.000980147,0.001607558,0.98753249,0.948497337,1.028174,-0.005876415,0.002096102,0.962523596,0.937160203,0.988573
Age 0-10 Female,-0.069936538,0.021178171,0.932452993,0.894539916,0.971973,-0.680092,0.1647978,0.934251878,0.904557352,0.964921,0.001715502,0.002242991,1.022201286,0.966268307,1.081372,-0.006204031,0.002955984,0.960476079,0.924977896,0.997337
Age 0-10 Male,-0.060183977,0.019956009,0.941591287,0.905473059,0.979150,-0.2427039,0.151414,0.976021768,0.947481816,1.005421,-0.003252499,0.002141868,0.959222722,0.9090391,1.012177,-0.005606461,0.002771501,0.96421402,0.930762702,0.998868
Age 11-60 All,-0.010061625,0.009028657,0.989988824,0.972623915,1.007664,0.02046757,0.06976532,1.002048853,0.988440089,1.015845,-0.000512554,0.000990211,0.993460783,0.969084852,1.018450,-0.000402455,0.00125218,0.997387461,0.981602606,1.013426
Age 11-60 Female,-0.01547108,0.01121431,0.984647982,0.963241492,1.006530,0.01637906,0.08654088,1.001639248,0.98479271,1.018774,-0.000663508,0.001226851,0.99154306,0.961489014,1.022537,2.09E-05,0.001549173,1.000135846,0.980590216,1.020071
Age 11-60 Male,-0.000922296,0.01397342,0.999078129,0.972086779,1.026819,0.02711109,0.10832702,1.002714787,0.981649473,1.024232,-0.000252929,0.001538834,0.996767744,0.959019607,1.036002,-0.00112451,0.001950652,0.992717333,0.968351032,1.017697
Age 60+All,-0.03089435,0.02205939,0.969578004,0.928550274,1.012419,-0.08361691,0.17081467,0.991673171,0.959021902,1.025436,-0.002054994,0.00240563,0.974039012,0.916992149,1.034635,-0.001187798,0.003034322,0.992309041,0.954681073,1.031420
Age 60+ Female,-0.03302639,0.02673107,0.967513027,0.918127245,1.019555,-0.2534325,0.2097437,0.974975194,0.935706879,1.015891,-0.000342067,0.002914848,0.995631114,0.92542132,1.071168,-0.003677167,0.00371722,0.976381795,0.931220704,1.023733
